ProductoId,ReorderPoint,ABC,lead_time
15171,30,C: <100,7.9375
15178,3,C: <100,7.0
15188,14,C: <100,8.052631578947368
15192,3,C: <100,7.447368421052632
15193,5,C: <100,8.142857142857142
15194,7,C: <100,7.538461538461538
15205,8,C: <100,7.075757575757576
15209,28,C: <100,9.0
15228,22,C: <100,7.541176470588235
15229,54,B: 100-1k,7.56734693877551
15230,14,C: <100,7.96875
15232,23,B: 100-1k,7.871794871794871
15233,10,C: <100,7.890243902439025
15235,18,C: <100,7.787878787878788
15247,9,C: <100,7.327272727272727
15251,47,B: 100-1k,7.407407407407407
15252,55,B: 100-1k,7.378048780487805
15255,64,B: 100-1k,7.565315315315315
15261,7,C: <100,7.6923076923076925
15262,7,C: <100,7.105263157894737
15263,13,C: <100,7.874074074074074
15264,17,C: <100,7.818840579710145
15265,37,B: 100-1k,7.8283582089552235
15266,32,B: 100-1k,7.454545454545454
15290,47,B: 100-1k,7.189814814814815
15291,30,B: 100-1k,7.6625
15292,53,B: 100-1k,7.476394849785407
15294,5,C: <100,6.3
15295,87,B: 100-1k,7.3389021479713605
15297,2,C: <100,7.0
15314,25,C: <100,7.538461538461538
15315,36,B: 100-1k,8.393129770992367
15319,14,C: <100,9.25
15321,35,B: 100-1k,7.610344827586207
15322,2,C: <100,7.636363636363637
15328,2,C: <100,9.5
15329,4,C: <100,6.0
15332,34,B: 100-1k,7.775147928994083
15333,16,C: <100,8.48
15334,28,B: 100-1k,8.011904761904763
15349,5,C: <100,8.027027027027026
15350,6,C: <100,9.041666666666666
15355,51,B: 100-1k,7.938337801608579
15356,58,B: 100-1k,7.271356783919598
15357,17,C: <100,7.645833333333333
15362,27,C: <100,5.285714285714286
15366,14,C: <100,8.5
15392,25,B: 100-1k,7.421800947867299
15393,298,A: 1k-30k,7.717470760233918
15399,36,B: 100-1k,8.127659574468085
15401,45,B: 100-1k,8.0
15404,2,C: <100,9.294117647058824
15414,2,C: <100,8.0
15426,19,C: <100,7.666666666666667
15428,46,B: 100-1k,7.477715877437326
15444,49,B: 100-1k,7.923766816143497
15463,9,C: <100,8.571428571428571
15466,27,B: 100-1k,7.480225988700565
15470,4,C: <100,8.787878787878787
15476,2,C: <100,11.461538461538462
15482,30,B: 100-1k,7.24223602484472
15503,27,B: 100-1k,8.603015075376884
15504,12,C: <100,8.24
15505,4,C: <100,6.294117647058823
15507,2,C: <100,6.25
15508,3,C: <100,11.0
15509,4,C: <100,7.625
15510,2,C: <100,8.0
15527,229,A: 1k-30k,7.493407356002776
15528,38,B: 100-1k,7.6521739130434785
15542,2,C: <100,8.428571428571429
15545,2,C: <100,6.0
15548,114,B: 100-1k,7.193321616871705
15549,34,B: 100-1k,9.0
15550,21,C: <100,7.954545454545454
15552,6,C: <100,7.0588235294117645
15572,14,C: <100,7.611111111111111
15575,80,B: 100-1k,8.84375
15582,3,C: <100,7.666666666666667
15584,15,C: <100,7.035714285714286
15605,2,C: <100,6.0
15619,56,B: 100-1k,7.453804347826087
15620,27,B: 100-1k,7.6608187134502925
15643,13,C: <100,8.307692307692308
15651,4,C: <100,5.787234042553192
15675,8,C: <100,7.379310344827586
15688,2,C: <100,6.0
15720,5,C: <100,8.0
15729,31,B: 100-1k,8.0
15739,11,C: <100,8.375
15743,37,B: 100-1k,7.7405063291139244
15745,9,C: <100,7.828571428571428
15747,3,C: <100,7.25
15748,37,B: 100-1k,8.080645161290322
15761,47,B: 100-1k,7.098360655737705
15774,3,C: <100,8.0
15790,4,C: <100,8.777777777777779
15812,7,C: <100,10.0
15820,6,C: <100,8.571428571428571
15824,33,B: 100-1k,7.648083623693379
15827,43,B: 100-1k,7.533950617283951
15832,15,C: <100,7.090909090909091
15835,2,C: <100,5.0
15837,22,B: 100-1k,7.47741935483871
15838,4,C: <100,7.5
15846,26,C: <100,9.333333333333334
15859,2,C: <100,7.705882352941177
15871,3,C: <100,9.0
15875,58,B: 100-1k,7.471698113207547
15876,11,C: <100,7.251748251748252
15888,16,C: <100,7.909090909090909
15889,29,B: 100-1k,7.861788617886178
15891,19,C: <100,7.857142857142857
15892,94,B: 100-1k,7.686382393397524
15899,2,C: <100,7.947368421052632
15900,14,C: <100,7.503496503496503
15911,55,B: 100-1k,7.731343283582089
15915,33,B: 100-1k,9.0
15916,55,B: 100-1k,7.434959349593496
15917,52,B: 100-1k,7.873076923076923
15922,62,B: 100-1k,7.833052276559865
15923,14,C: <100,7.833333333333333
15949,2,C: <100,8.2
15951,3,C: <100,8.2
15968,6,C: <100,5.666666666666667
15970,5,C: <100,8.457142857142857
15971,3,C: <100,7.285714285714286
15977,14,C: <100,6.3
15979,11,C: <100,6.966101694915254
15980,32,B: 100-1k,7.23121387283237
15981,7,C: <100,8.8
16000,5,C: <100,7.548387096774194
16061,3,C: <100,7.666666666666667
16127,4,C: <100,7.866666666666666
16129,39,B: 100-1k,8.505154639175258
16140,4,C: <100,6.0
16146,9,C: <100,7.617647058823529
16151,38,B: 100-1k,7.47093023255814
16155,2,C: <100,7.5
16159,28,B: 100-1k,7.832684824902723
16163,8,C: <100,6.666666666666667
16165,12,C: <100,7.928571428571429
16172,14,C: <100,6.0
16174,21,C: <100,9.2
16175,50,B: 100-1k,7.498550724637681
16178,33,C: <100,6.666666666666667
16179,22,C: <100,7.470967741935484
16180,28,B: 100-1k,7.204081632653061
16189,24,C: <100,8.422018348623853
16190,5,C: <100,10.5
16200,3,C: <100,9.0
16205,19,C: <100,7.613636363636363
16232,6,C: <100,8.297872340425531
16239,10,C: <100,8.88
16240,6,C: <100,7.9411764705882355
16241,3,C: <100,8.0
16242,16,C: <100,7.342105263157895
16245,9,C: <100,7.391304347826087
16246,11,C: <100,7.338028169014085
16247,7,C: <100,7.15
16248,9,C: <100,7.206896551724138
16257,15,C: <100,8.0
16260,120,B: 100-1k,7.4901036757775685
16261,22,B: 100-1k,7.355400696864112
16262,143,A: 1k-30k,7.501508295625943
16264,9,C: <100,7.166666666666667
16289,131,B: 100-1k,7.765873015873016
16290,30,C: <100,8.448979591836734
16309,4,C: <100,7.833333333333333
16310,6,C: <100,7.142857142857143
16314,35,B: 100-1k,7.207692307692308
16315,17,B: 100-1k,7.133333333333334
16317,76,B: 100-1k,7.58477508650519
16318,86,B: 100-1k,7.5537459283387625
16320,54,B: 100-1k,7.677361853832442
16325,20,C: <100,7.621621621621622
16326,100,B: 100-1k,7.694630872483222
16327,81,B: 100-1k,7.8108108108108105
16328,118,B: 100-1k,7.717352415026833
16329,24,B: 100-1k,8.327433628318584
16330,2,C: <100,4.0
16351,49,B: 100-1k,7.369230769230769
16352,27,B: 100-1k,7.2362204724409445
16369,3,C: <100,6.0
16370,151,A: 1k-30k,8.333333333333334
16377,2,C: <100,11.0
16378,23,C: <100,8.4
16380,36,C: <100,7.758064516129032
16389,2,C: <100,8.333333333333334
16393,42,B: 100-1k,7.461883408071749
16394,48,B: 100-1k,8.054794520547945
16398,2,C: <100,7.5
16399,2,C: <100,6.5
16400,17,C: <100,7.543478260869565
16426,6,C: <100,7.647058823529412
16427,19,B: 100-1k,7.72987012987013
16428,57,B: 100-1k,8.185185185185185
16429,67,B: 100-1k,7.9421487603305785
16430,15,C: <100,8.6
16431,80,B: 100-1k,7.442028985507246
16440,9,C: <100,8.11111111111111
16441,41,B: 100-1k,7.8293601003764115
16445,4,C: <100,10.1
16458,28,B: 100-1k,7.659574468085107
16460,19,C: <100,8.142857142857142
16466,3,C: <100,4.857142857142857
16468,9,C: <100,8.28125
16469,21,B: 100-1k,7.011811023622047
16477,52,B: 100-1k,7.809018567639257
16478,7,C: <100,9.25
16484,25,B: 100-1k,7.6223776223776225
16494,13,C: <100,8.353383458646617
16503,3,C: <100,7.0
16526,12,C: <100,6.869565217391305
16527,2,C: <100,8.5
16529,14,C: <100,8.0
16531,2,C: <100,4.0
16537,14,C: <100,7.245901639344262
16538,16,C: <100,7.803571428571429
16539,5,C: <100,7.787234042553192
16540,16,B: 100-1k,7.255
16541,15,C: <100,7.8076923076923075
16553,5,C: <100,7.311111111111111
16555,13,C: <100,7.292929292929293
16559,3,C: <100,7.090909090909091
16560,5,C: <100,7.088888888888889
16568,13,C: <100,7.074468085106383
16583,7,C: <100,8.166666666666666
16584,3,C: <100,7.5
16585,3,C: <100,6.666666666666667
16587,2,C: <100,7.4
16592,7,C: <100,8.067567567567568
16610,194,A: 1k-30k,7.929100529100529
16612,2,C: <100,11.0
16646,23,C: <100,7.8
16647,50,B: 100-1k,10.222222222222221
16649,2,C: <100,9.0
16653,2,C: <100,8.916666666666666
16655,37,B: 100-1k,6.867647058823529
16656,49,B: 100-1k,6.982142857142857
16657,17,C: <100,7.275
16669,44,B: 100-1k,7.8229571984435795
16670,39,B: 100-1k,7.933717579250721
16678,4,C: <100,11.0
16684,6,C: <100,8.076923076923077
16692,8,C: <100,8.097222222222221
16694,10,C: <100,9.5
16695,91,B: 100-1k,7.8930817610062896
16696,3,C: <100,11.5
16703,38,B: 100-1k,7.768656716417911
16708,14,C: <100,7.5
16724,32,C: <100,9.0
16725,19,C: <100,7.971698113207547
16727,14,C: <100,7.885416666666667
16728,12,C: <100,7.5
16749,4,C: <100,7.539509536784741
16752,2,C: <100,8.0
16753,9,C: <100,7.921052631578948
16756,2,C: <100,7.777777777777778
16757,6,C: <100,8.263157894736842
16758,39,B: 100-1k,7.68503937007874
16761,64,B: 100-1k,7.743732590529248
16773,4,C: <100,7.8
16775,14,C: <100,6.4
16778,12,C: <100,7.980392156862745
16781,4,C: <100,8.461538461538462
16782,9,C: <100,8.796875
16792,5,C: <100,6.809523809523809
16794,230,A: 1k-30k,7.557416267942584
16796,15,C: <100,10.0
16806,106,B: 100-1k,7.269419862340216
16814,69,B: 100-1k,7.725714285714286
16816,78,B: 100-1k,7.7482993197278915
16819,291,A: 1k-30k,7.402805611222445
16824,12,C: <100,9.133333333333333
16826,31,B: 100-1k,7.443661971830986
16828,74,B: 100-1k,7.230547550432276
16829,40,B: 100-1k,7.687134502923977
16837,60,B: 100-1k,7.552212389380531
16839,21,C: <100,7.2444444444444445
16843,83,B: 100-1k,7.775444264943457
16860,8,C: <100,7.612244897959184
16863,14,C: <100,9.0
16868,7,C: <100,8.275862068965518
16869,16,C: <100,7.0
16877,46,B: 100-1k,7.306569343065694
16878,36,B: 100-1k,8.116788321167883
16889,11,C: <100,7.3076923076923075
16891,16,C: <100,7.965811965811966
16896,3,C: <100,6.363636363636363
16918,42,B: 100-1k,7.726775956284153
16931,17,C: <100,7.482758620689655
16947,4,C: <100,8.25
16948,35,B: 100-1k,7.882352941176471
16961,2,C: <100,6.818181818181818
16968,13,C: <100,7.541666666666667
16971,16,C: <100,8.223214285714286
16989,11,C: <100,7.651515151515151
16990,26,C: <100,7.820224719101123
16991,5,C: <100,6.0
16996,7,C: <100,7.947368421052632
16998,2,C: <100,8.0
17001,17,C: <100,7.054794520547945
17011,38,B: 100-1k,7.103139013452915
17015,2,C: <100,8.11111111111111
17016,25,B: 100-1k,7.285714285714286
17017,13,C: <100,5.5
17019,16,C: <100,8.0
17020,22,C: <100,7.377358490566038
17024,16,C: <100,7.723404255319149
17026,4,C: <100,7.166666666666667
17040,9,C: <100,6.659574468085107
17041,69,B: 100-1k,7.203846153846154
17059,5,C: <100,8.795454545454545
17063,5,C: <100,7.741935483870968
17065,4,C: <100,7.166666666666667
17069,6,C: <100,9.0
17073,42,B: 100-1k,7.2508710801393725
17086,8,C: <100,11.0
17093,4,C: <100,8.0
17100,30,B: 100-1k,9.666666666666666
17101,11,C: <100,7.833333333333333
17119,6,C: <100,7.521367521367521
17131,5,C: <100,9.2
17132,15,C: <100,7.916666666666667
17134,12,C: <100,7.627272727272727
17138,13,C: <100,9.4
17145,9,C: <100,8.736842105263158
17146,9,C: <100,8.623188405797102
17147,9,C: <100,8.433734939759036
17159,3,C: <100,5.333333333333333
17162,27,B: 100-1k,6.928934010152284
17163,42,B: 100-1k,7.2006578947368425
17167,16,B: 100-1k,7.433179723502304
17168,38,B: 100-1k,7.3232323232323235
17170,2,C: <100,8.25
17172,2,C: <100,9.0
17175,72,B: 100-1k,7.20554272517321
17176,96,B: 100-1k,7.233609958506224
17177,59,B: 100-1k,7.28280701754386
17186,7,C: <100,7.3882352941176475
17187,35,B: 100-1k,7.8933333333333335
17188,32,C: <100,6.8088235294117645
17194,65,B: 100-1k,8.4
17202,18,B: 100-1k,7.604395604395604
17209,21,B: 100-1k,7.359550561797753
17216,8,C: <100,7.102564102564102
17219,22,C: <100,7.780487804878049
17235,16,C: <100,7.7898550724637685
17263,17,C: <100,10.333333333333334
17266,3,C: <100,8.0
17282,3,C: <100,7.5
17289,4,C: <100,7.0
17292,10,C: <100,7.8375
17293,6,C: <100,7.147058823529412
17294,20,C: <100,8.0
17296,31,B: 100-1k,7.8
17297,16,C: <100,7.9071428571428575
17308,17,C: <100,8.054794520547945
17315,3,C: <100,8.666666666666666
17316,21,C: <100,8.273972602739725
17323,3,C: <100,8.4
17325,11,C: <100,8.142857142857142
17326,14,C: <100,8.052631578947368
17329,2,C: <100,7.7444444444444445
17330,29,B: 100-1k,8.051724137931034
17332,14,C: <100,7.5
17339,3,C: <100,11.0
17340,12,C: <100,7.375
17341,30,B: 100-1k,8.073170731707316
17345,106,B: 100-1k,7.697712418300654
17346,2,C: <100,7.2
17347,15,C: <100,9.272727272727273
17349,12,C: <100,7.208333333333333
17350,23,C: <100,7.009708737864078
17351,16,C: <100,7.85
17361,4,C: <100,7.85
17367,13,C: <100,5.882352941176471
17369,2,C: <100,9.0
17372,15,C: <100,8.5
17375,5,C: <100,6.666666666666667
17377,36,B: 100-1k,7.222222222222222
17378,13,C: <100,7.733333333333333
17384,3,C: <100,7.0
17405,7,C: <100,7.0
17431,17,C: <100,7.923076923076923
17432,42,B: 100-1k,7.788844621513944
17433,2,C: <100,6.608695652173913
17457,38,B: 100-1k,7.389908256880734
17458,15,B: 100-1k,7.17037037037037
17459,21,B: 100-1k,7.977528089887641
17470,14,C: <100,7.0
17471,24,B: 100-1k,7.46078431372549
17473,8,C: <100,7.170731707317073
17486,4,C: <100,7.666666666666667
17487,10,C: <100,7.676923076923077
17489,19,C: <100,8.023809523809524
17490,4,C: <100,8.0
17500,18,C: <100,8.235294117647058
17503,5,C: <100,8.3
17504,72,B: 100-1k,7.077798861480076
17507,16,C: <100,8.6
17528,7,C: <100,13.0
17529,2,C: <100,8.555555555555555
17535,12,C: <100,7.482142857142857
17595,3,C: <100,6.657534246575342
17596,19,C: <100,7.551020408163265
17601,7,C: <100,8.0
17612,29,B: 100-1k,8.292929292929292
17615,4,C: <100,7.96875
17617,6,C: <100,6.947368421052632
17671,14,C: <100,8.0
17706,14,C: <100,7.5
17707,88,B: 100-1k,8.195154777927321
17741,2,C: <100,12.0
17747,2,C: <100,6.0
17748,90,B: 100-1k,7.855818743563336
17754,49,B: 100-1k,7.169675090252707
17756,46,B: 100-1k,7.869047619047619
17758,3,C: <100,6.142857142857143
17814,28,B: 100-1k,7.536144578313253
17816,13,C: <100,7.0
17837,55,B: 100-1k,7.171428571428572
17838,7,C: <100,7.5625
17856,2,C: <100,8.0
17863,15,C: <100,6.5
17865,56,B: 100-1k,7.2358757062146895
17866,11,C: <100,8.130952380952381
17867,36,B: 100-1k,7.337037037037037
17875,102,B: 100-1k,7.484033613445378
17876,157,A: 1k-30k,7.53997378768021
17880,4,C: <100,7.4375
17882,7,C: <100,7.0625
17906,29,C: <100,7.723270440251572
17908,2,C: <100,9.25
17910,59,B: 100-1k,7.841176470588235
17911,9,C: <100,11.0
17912,10,C: <100,7.631578947368421
17914,4,C: <100,7.454545454545454
17915,10,C: <100,7.492957746478873
17916,4,C: <100,5.0
17921,20,C: <100,7.745098039215686
17932,5,C: <100,11.166666666666666
17937,15,B: 100-1k,6.59375
17938,3,C: <100,7.857142857142857
17945,8,C: <100,6.912280701754386
17954,93,B: 100-1k,7.4765625
17957,14,C: <100,6.9411764705882355
17967,45,B: 100-1k,7.311046511627907
17978,37,B: 100-1k,7.479166666666667
17981,23,C: <100,7.72972972972973
17983,28,C: <100,8.0
17984,14,C: <100,7.659574468085107
17985,14,C: <100,7.801980198019802
17988,6,C: <100,7.105263157894737
17989,2,C: <100,8.0
17990,16,C: <100,7.27536231884058
18000,7,C: <100,6.333333333333333
18001,14,C: <100,8.678571428571429
18002,2,C: <100,9.0
18010,203,A: 1k-30k,7.436343852013057
18012,3,C: <100,7.666666666666667
18013,729,A: 1k-30k,8.159574468085106
18014,11,C: <100,7.849056603773585
18017,14,C: <100,8.25
18027,79,B: 100-1k,7.662182361733931
18046,9,C: <100,11.0
18089,2,C: <100,9.625
18093,2,C: <100,11.0
18095,7,C: <100,8.333333333333334
18096,18,C: <100,7.497695852534562
18097,15,C: <100,10.4
18098,2,C: <100,8.2
18102,4,C: <100,7.647058823529412
18106,78,B: 100-1k,7.454963839579224
18107,135,A: 1k-30k,7.675401521555368
18109,18,C: <100,7.964285714285714
18110,3,C: <100,7.166666666666667
18125,6,C: <100,7.361702127659575
18126,9,C: <100,7.9714285714285715
18130,8,C: <100,7.5
18131,14,C: <100,6.5
18134,17,C: <100,7.507042253521127
18142,47,B: 100-1k,7.651428571428571
18152,513,A: 1k-30k,7.60752688172043
18167,8,C: <100,7.531914893617022
18173,14,C: <100,7.777777777777778
18174,17,C: <100,7.461538461538462
18175,19,C: <100,7.618181818181818
18193,3,C: <100,8.0
18199,3,C: <100,9.0
18212,5,C: <100,9.0
18232,5,C: <100,7.444444444444445
18237,14,C: <100,7.3
18240,16,C: <100,8.3
18263,3,C: <100,8.4
18265,3,C: <100,8.5
18267,10,C: <100,9.666666666666666
18268,2,C: <100,8.666666666666666
18269,8,C: <100,8.8
18271,2,C: <100,8.0
18275,7,C: <100,7.625
18276,11,C: <100,10.857142857142858
18278,9,C: <100,7.695652173913044
18284,4,C: <100,10.0
18299,14,C: <100,7.4375
18304,29,B: 100-1k,8.0
18309,6,C: <100,7.818181818181818
18332,17,C: <100,7.105263157894737
18337,18,C: <100,7.255813953488372
18338,14,C: <100,9.25
18344,5,C: <100,9.6
18347,201,A: 1k-30k,7.691964285714286
18357,9,C: <100,9.0
18363,15,C: <100,8.428571428571429
18368,44,B: 100-1k,7.6279863481228665
18369,25,B: 100-1k,7.621621621621622
18375,13,C: <100,7.4393063583815024
18378,2,C: <100,8.25
18380,7,C: <100,7.527472527472527
18381,32,B: 100-1k,8.110132158590309
18384,14,C: <100,10.0
18385,7,C: <100,9.2
18394,2,C: <100,12.0
18396,30,C: <100,8.5
18414,15,C: <100,8.15
18419,10,C: <100,7.5
18423,25,B: 100-1k,7.673076923076923
18424,4,C: <100,8.0
18428,2,C: <100,9.75
18431,5,C: <100,8.0
18432,4,C: <100,5.0
18433,4,C: <100,7.5
18438,6,C: <100,9.0
18449,42,B: 100-1k,8.058510638297872
18450,27,C: <100,6.0
18452,3,C: <100,5.0
18466,2,C: <100,8.375
18507,25,B: 100-1k,7.279220779220779
18529,16,C: <100,6.815789473684211
18533,17,C: <100,7.7
18534,19,C: <100,7.74
18535,14,C: <100,7.3125
18540,2,C: <100,8.5
18551,29,B: 100-1k,7.589743589743589
18561,5,C: <100,7.705882352941177
18562,31,B: 100-1k,7.923076923076923
18564,2,C: <100,8.88888888888889
18565,19,C: <100,6.854838709677419
18568,44,B: 100-1k,7.2796934865900385
18569,3,C: <100,5.0
18571,18,C: <100,7.0
18573,14,C: <100,9.0
18575,23,C: <100,7.425742574257426
18578,17,C: <100,8.5
18583,2,C: <100,7.6923076923076925
18584,3,C: <100,6.5625
18585,10,C: <100,8.153846153846153
18586,2,C: <100,7.2
18587,3,C: <100,7.333333333333333
18589,6,C: <100,8.333333333333334
18592,54,B: 100-1k,7.768361581920904
18593,27,B: 100-1k,7.558620689655172
18595,4,C: <100,8.0
18597,2,C: <100,10.875
18599,27,C: <100,8.0
18600,17,C: <100,7.8
18601,4,C: <100,7.631578947368421
18611,3,C: <100,9.4
18613,7,C: <100,7.144736842105263
18615,5,C: <100,8.352941176470589
18617,23,C: <100,7.765625
18618,11,C: <100,7.6231884057971016
18624,3,C: <100,7.0
18627,2,C: <100,10.0
18628,4,C: <100,11.0
18629,16,C: <100,8.25
18636,4,C: <100,8.079365079365079
18637,6,C: <100,8.805555555555555
18638,21,C: <100,8.121951219512194
18641,47,B: 100-1k,7.754295532646048
18642,39,B: 100-1k,7.6079664570230605
18651,2,C: <100,8.0
18653,18,C: <100,7.203389830508475
18662,2,C: <100,11.0
18664,21,C: <100,7.513888888888889
18668,10,C: <100,12.0
18732,14,C: <100,8.0
18733,14,C: <100,7.914572864321608
18734,13,C: <100,7.543859649122807
18739,4,C: <100,6.928571428571429
18740,16,C: <100,9.5
18741,10,C: <100,7.651162790697675
18742,34,B: 100-1k,7.333333333333333
18743,66,B: 100-1k,7.498249708284714
18744,17,C: <100,7.946666666666666
18747,26,B: 100-1k,6.887755102040816
18748,8,C: <100,7.75
18756,3,C: <100,6.5
18758,25,B: 100-1k,8.193333333333333
18761,5,C: <100,5.3076923076923075
18767,5,C: <100,6.333333333333333
18768,28,B: 100-1k,8.446153846153846
18774,16,C: <100,7.866666666666666
18778,15,B: 100-1k,7.2317073170731705
18781,3,C: <100,7.4
18783,8,C: <100,6.583333333333333
18784,2,C: <100,8.0
18787,34,B: 100-1k,8.068027210884354
18788,24,C: <100,10.666666666666666
18797,8,C: <100,8.333333333333334
18800,19,C: <100,8.0
18801,42,B: 100-1k,7.307228915662651
18806,8,C: <100,7.407894736842105
18811,4,C: <100,7.925925925925926
18812,28,B: 100-1k,8.187096774193549
18813,28,B: 100-1k,7.95045045045045
18817,17,B: 100-1k,7.142857142857143
18822,6,C: <100,6.758620689655173
18831,2,C: <100,8.666666666666666
18835,30,B: 100-1k,7.66412213740458
18836,14,C: <100,8.470588235294118
18837,14,C: <100,6.814285714285714
18838,5,C: <100,7.828571428571428
18844,14,C: <100,8.714285714285714
18851,9,C: <100,11.5
18852,3,C: <100,7.5
18853,6,C: <100,7.162790697674419
18856,47,B: 100-1k,7.7405063291139244
18857,110,B: 100-1k,7.75049115913556
18859,14,C: <100,7.0
18860,41,B: 100-1k,7.836956521739131
18865,21,B: 100-1k,7.4033613445378155
18866,2,C: <100,7.4
18868,58,B: 100-1k,7.786618444846293
18875,25,B: 100-1k,7.587341772151898
18877,34,B: 100-1k,7.490787269681742
18879,15,C: <100,7.8584070796460175
18880,5,C: <100,8.333333333333334
18881,25,B: 100-1k,8.47787610619469
18884,20,B: 100-1k,7.821428571428571
18891,2,C: <100,8.5
18893,187,A: 1k-30k,7.214542836573074
18900,7,C: <100,8.0
18901,7,C: <100,7.72
18909,13,C: <100,8.185185185185185
18937,3,C: <100,8.666666666666666
18938,6,C: <100,8.8
18948,2,C: <100,8.4
18950,133,B: 100-1k,8.440944881889763
18951,45,B: 100-1k,7.675324675324675
18952,18,C: <100,7.382978723404255
18962,9,C: <100,8.5
18963,19,C: <100,12.0
18971,6,C: <100,7.730337078651686
18972,39,B: 100-1k,8.333333333333334
18974,16,C: <100,7.232558139534884
18976,14,C: <100,6.125
18988,157,A: 1k-30k,7.678998609179416
19000,10,C: <100,7.407407407407407
19001,13,C: <100,8.273972602739725
19003,11,C: <100,9.444444444444445
19019,3,C: <100,7.0
19034,7,C: <100,9.571428571428571
19035,51,B: 100-1k,7.635658914728682
19036,79,B: 100-1k,8.135135135135135
19037,31,C: <100,7.4375
19039,18,B: 100-1k,8.074074074074074
19041,31,B: 100-1k,8.013698630136986
19045,3,C: <100,8.0
19055,13,C: <100,7.576923076923077
19056,5,C: <100,10.0
19058,2,C: <100,6.0
19059,2,C: <100,9.0
19061,3,C: <100,6.666666666666667
19062,2,C: <100,7.666666666666667
19070,5,C: <100,7.2
19071,2,C: <100,7.142857142857143
19074,9,C: <100,7.282608695652174
19077,2,C: <100,8.5
19108,3,C: <100,7.5
19120,30,B: 100-1k,7.857142857142857
19121,210,A: 1k-30k,8.078740157480315
19122,34,B: 100-1k,8.0
19125,2,C: <100,8.0
19126,27,B: 100-1k,7.604026845637584
19127,14,C: <100,7.445652173913044
19150,8,C: <100,7.873493975903615
19157,4,C: <100,11.0
19158,5,C: <100,7.5625
19160,5,C: <100,7.5625
19164,82,B: 100-1k,8.264150943396226
19169,40,B: 100-1k,9.8
19174,27,B: 100-1k,8.122222222222222
19175,48,B: 100-1k,7.465346534653466
19179,2,C: <100,7.0
19189,5,C: <100,9.142857142857142
19190,49,B: 100-1k,7.645833333333333
19191,56,B: 100-1k,7.680722891566265
19199,27,B: 100-1k,7.409252669039146
19201,7,C: <100,9.6
19215,18,B: 100-1k,7.928571428571429
19216,3,C: <100,7.769230769230769
19217,2,C: <100,5.333333333333333
19218,9,C: <100,7.280701754385965
19219,3,C: <100,8.047619047619047
19220,18,C: <100,7.425373134328358
19223,35,B: 100-1k,7.8088235294117645
19224,31,B: 100-1k,7.297169811320755
19228,16,C: <100,8.5
19231,9,C: <100,6.0
19233,14,C: <100,7.75
19236,2,C: <100,8.666666666666666
19243,2,C: <100,7.75
19244,14,C: <100,7.62
19245,4,C: <100,7.666666666666667
19246,70,C: <100,10.25
19247,15,C: <100,9.666666666666666
19249,10,C: <100,8.076923076923077
19251,14,C: <100,10.4
19253,14,C: <100,6.0
19255,3,C: <100,3.0
19258,30,B: 100-1k,7.6863636363636365
19260,37,B: 100-1k,7.675810473815462
19262,2,C: <100,10.0
19264,11,C: <100,8.5
19265,3,C: <100,11.5
19267,7,C: <100,9.285714285714286
19269,32,C: <100,6.304347826086956
19270,55,B: 100-1k,7.211895910780669
19275,14,C: <100,9.0
19276,72,B: 100-1k,7.027397260273973
19282,19,C: <100,7.5588235294117645
19283,26,B: 100-1k,7.275862068965517
19293,15,C: <100,7.857142857142857
19302,65,B: 100-1k,7.388211382113822
19304,2,C: <100,11.0
19315,3,C: <100,9.23076923076923
19316,17,C: <100,9.181818181818182
19318,3,C: <100,8.0
19320,24,B: 100-1k,7.115384615384615
19329,4,C: <100,7.649122807017544
19336,87,B: 100-1k,7.470588235294118
19340,28,B: 100-1k,7.365079365079365
19345,14,C: <100,8.0
19346,14,C: <100,7.428571428571429
19347,2,C: <100,8.0
19349,27,C: <100,7.25
19356,20,C: <100,7.537878787878788
19357,219,A: 1k-30k,7.26873857404022
19360,22,C: <100,8.368421052631579
19368,3,C: <100,10.5
19369,2,C: <100,6.25
19370,15,C: <100,7.6
19376,23,C: <100,7.625
19381,25,B: 100-1k,7.826530612244898
19382,13,C: <100,7.679611650485437
19391,3,C: <100,8.0
19392,18,C: <100,7.6
19394,32,C: <100,7.473684210526316
19395,8,C: <100,6.0
19396,4,C: <100,10.5
19397,7,C: <100,8.295454545454545
19398,4,C: <100,11.0
19406,4,C: <100,8.041666666666666
19414,4,C: <100,8.2
19417,2,C: <100,10.0
19419,26,B: 100-1k,7.2265625
19430,2,C: <100,7.2
19443,18,C: <100,9.0
19444,13,C: <100,4.0
19451,17,C: <100,7.328467153284672
19453,38,B: 100-1k,7.371052631578947
19458,25,B: 100-1k,7.275229357798165
19486,9,C: <100,8.136363636363637
19488,7,C: <100,7.625
19489,14,C: <100,7.540983606557377
19494,127,B: 100-1k,8.248275862068965
19497,14,C: <100,6.785714285714286
19502,2,C: <100,7.75
19507,117,B: 100-1k,7.9425675675675675
19513,12,C: <100,8.447761194029852
19526,4,C: <100,7.0
19531,15,C: <100,7.835820895522388
19544,2,C: <100,9.5
19545,79,B: 100-1k,7.666666666666667
19547,9,C: <100,7.25
19549,8,C: <100,8.7289972899729
19552,14,C: <100,7.416666666666667
19556,32,B: 100-1k,8.023364485981308
19557,25,B: 100-1k,7.9869281045751634
19566,7,C: <100,8.5
19568,3,C: <100,8.571428571428571
